loyalty_number,primary_segment,next_best_action,priority_band,retention_priority_score,recovery_potential_band,recovery_potential_score_v2,clv,loyalty_value_at_risk,clv_tier,loyalty_card,province,city,behavioral_churn,formal_churn,churn_status_group,active_month_rate,inactive_months,flights_last_6m,points_collector_flag,sharp_drop_flag,seasonal_flag
831404,Healthy / Monitor,Monitor only,Low Priority,0,No Recovery Action Needed,0,8272.33,0.0,High Value,Nova,Saskatchewan,Regina,0,0,Healthy Active,0.4166666666666667,14,8,0,0,0
898514,Healthy / Monitor,Monitor only,Low Priority,0,No Recovery Action Needed,0,8269.08,0.0,High Value,Aurora,Alberta,Peace River,0,0,Healthy Active,0.25,18,11,0,0,0
249841,Healthy / Monitor,Monitor only,Low Priority,0,No Recovery Action Needed,0,8268.27,0.0,High Value,Star,Ontario,Toronto,0,0,Healthy Active,0.5,12,12,0,0,0
684133,Healthy / Monitor,Monitor only,Low Priority,0,No Recovery Action Needed,0,8268.27,0.0,High Value,Star,British Columbia,Vancouver,0,0,Healthy Active,0.4583333333333333,13,11,0,0,0
638264,Healthy / Monitor,Monitor only,Low Priority,0,No Recovery Action Needed,0,8267.85,0.0,High Value,Star,Manitoba,Winnipeg,0,0,Healthy Active,0.1666666666666666,20,10,0,0,0
421822,Healthy / Monitor,Monitor only,Low Priority,0,No Recovery Action Needed,0,8265.38,0.0,High Value,Star,British Columbia,Whistler,0,0,Healthy Active,0.0833333333333333,22,3,0,0,0
863035,Healthy / Monitor,Monitor only,Low Priority,0,No Recovery Action Needed,0,8265.38,0.0,High Value,Star,Quebec,Montreal,0,0,Healthy Active,0.5,12,7,0,0,0
154172,Healthy / Monitor,Monitor only,Low Priority,0,No Recovery Action Needed,0,8257.67,0.0,High Value,Star,British Columbia,Whistler,0,0,Healthy Active,0.7083333333333334,7,10,0,0,0
164034,Healthy / Monitor,Monitor only,Low Priority,0,No Recovery Action Needed,0,8257.67,0.0,High Value,Nova,Quebec,Montreal,0,0,Healthy Active,0.4583333333333333,13,5,0,0,0
425720,Healthy / Monitor,Monitor only,Low Priority,0,No Recovery Action Needed,0,8257.67,0.0,High Value,Star,British Columbia,Victoria,0,0,Healthy Active,0.4166666666666667,14,7,0,0,0
684123,Healthy / Monitor,Monitor only,Low Priority,0,No Recovery Action Needed,0,8257.67,0.0,High Value,Nova,British Columbia,Whistler,0,0,Healthy Active,0.8333333333333334,4,25,0,0,0
725129,Healthy / Monitor,Monitor only,Low Priority,0,No Recovery Action Needed,0,8257.67,0.0,High Value,Aurora,British Columbia,Vancouver,0,0,Healthy Active,0.5416666666666666,11,5,0,0,0
973104,Healthy / Monitor,Monitor only,Low Priority,0,No Recovery Action Needed,0,8257.67,0.0,High Value,Star,British Columbia,Vancouver,0,0,Healthy Active,0.1666666666666666,20,7,0,0,0
263068,Healthy / Monitor,Monitor only,Low Priority,0,No Recovery Action Needed,0,8256.3,0.0,High Value,Nova,Alberta,Banff,0,0,Healthy Active,0.25,18,18,0,0,0
313982,Healthy / Monitor,Monitor only,Low Priority,0,No Recovery Action Needed,0,8256.3,0.0,High Value,Star,Ontario,Toronto,0,0,Healthy Active,0.625,9,10,0,0,0
522866,Healthy / Monitor,Monitor only,Low Priority,0,No Recovery Action Needed,0,8256.3,0.0,High Value,Aurora,British Columbia,Vancouver,0,0,Healthy Active,0.5833333333333334,10,12,0,0,0
855883,Healthy / Monitor,Monitor only,Low Priority,0,No Recovery Action Needed,0,8256.3,0.0,High Value,Star,Ontario,Trenton,0,0,Healthy Active,0.6666666666666666,8,5,0,0,0
969350,Healthy / Monitor,Monitor only,Low Priority,0,No Recovery Action Needed,0,8256.3,0.0,High Value,Nova,British Columbia,Victoria,0,0,Healthy Active,0.5833333333333334,10,8,0,0,0
590621,Healthy / Monitor,Monitor only,Low Priority,0,No Recovery Action Needed,0,8255.06,0.0,High Value,Aurora,Alberta,Edmonton,0,0,Healthy Active,0.0416666666666666,23,2,0,0,0
416783,Healthy / Monitor,Monitor only,Low Priority,0,No Recovery Action Needed,0,8254.7,0.0,High Value,Aurora,Nova Scotia,Halifax,0,0,Healthy Active,0.5416666666666666,11,3,0,0,0
452464,Healthy / Monitor,Monitor only,Low Priority,0,No Recovery Action Needed,0,8254.7,0.0,High Value,Aurora,Saskatchewan,Regina,0,0,Healthy Active,0.5,12,10,0,0,0
192685,Healthy / Monitor,Monitor only,Low Priority,0,No Recovery Action Needed,0,8246.83,0.0,High Value,Nova,British Columbia,Vancouver,0,0,Healthy Active,0.7083333333333334,7,6,0,0,0
149912,Healthy / Monitor,Monitor only,Low Priority,0,No Recovery Action Needed,0,8238.46,0.0,High Value,Aurora,Quebec,Montreal,0,0,Healthy Active,0.2083333333333333,19,8,0,0,0
619693,Healthy / Monitor,Monitor only,Low Priority,0,No Recovery Action Needed,0,8237.38,0.0,High Value,Star,Quebec,Montreal,0,0,Healthy Active,0.625,9,5,0,0,0
628431,Healthy / Monitor,Monitor only,Low Priority,0,No Recovery Action Needed,0,8236.92,0.0,High Value,Nova,Ontario,Toronto,0,0,Healthy Active,0.5416666666666666,11,9,0,0,0
341897,Healthy / Monitor,Monitor only,Low Priority,0,No Recovery Action Needed,0,8232.76,0.0,High Value,Star,Quebec,Montreal,0,0,Healthy Active,0.0416666666666666,23,1,0,0,0
436874,Healthy / Monitor,Monitor only,Low Priority,0,No Recovery Action Needed,0,8231.22,0.0,High Value,Aurora,Ontario,Toronto,0,0,Healthy Active,0.7083333333333334,7,10,0,0,0
844959,Healthy / Monitor,Monitor only,Low Priority,0,No Recovery Action Needed,0,8229.24,0.0,High Value,Nova,Manitoba,Winnipeg,0,0,Healthy Active,0.5,12,8,0,0,0
226866,Healthy / Monitor,Monitor only,Low Priority,0,No Recovery Action Needed,0,8223.16,0.0,High Value,Nova,Nova Scotia,Halifax,0,0,Healthy Active,0.375,15,4,0,0,0
328198,Healthy / Monitor,Monitor only,Low Priority,0,No Recovery Action Needed,0,8223.16,0.0,High Value,Aurora,Quebec,Quebec City,0,0,Healthy Active,0.625,9,14,0,0,0
868037,Healthy / Monitor,Monitor only,Low Priority,0,No Recovery Action Needed,0,8221.87,0.0,High Value,Star,Nova Scotia,Halifax,0,0,Healthy Active,0.75,6,7,0,0,0
406564,Healthy / Monitor,Monitor only,Low Priority,0,No Recovery Action Needed,0,8217.43,0.0,High Value,Aurora,British Columbia,West Vancouver,0,0,Healthy Active,0.5416666666666666,11,7,0,0,0
825165,Healthy / Monitor,Monitor only,Low Priority,0,No Recovery Action Needed,0,8217.43,0.0,High Value,Nova,Quebec,Montreal,0,0,Healthy Active,0.3333333333333333,16,6,0,0,0
716690,Healthy / Monitor,Monitor only,Low Priority,0,No Recovery Action Needed,0,8216.39,0.0,High Value,Aurora,Nova Scotia,Halifax,0,0,Healthy Active,0.6666666666666666,8,15,0,0,0
390203,Healthy / Monitor,Monitor only,Low Priority,0,No Recovery Action Needed,0,8215.39,0.0,High Value,Aurora,British Columbia,Vancouver,0,0,Healthy Active,0.5,12,8,0,0,0
272568,Healthy / Monitor,Monitor only,Low Priority,0,No Recovery Action Needed,0,8209.92,0.0,High Value,Aurora,Ontario,London,0,0,Healthy Active,0.6666666666666666,8,12,0,0,0
732606,Healthy / Monitor,Monitor only,Low Priority,0,No Recovery Action Needed,0,8209.6,0.0,High Value,Star,British Columbia,Vancouver,0,0,Healthy Active,0.4583333333333333,13,10,0,0,0
128467,Healthy / Monitor,Monitor only,Low Priority,0,No Recovery Action Needed,0,8209.05,0.0,High Value,Nova,British Columbia,Vancouver,0,0,Healthy Active,0.7083333333333334,7,14,0,0,0
969500,Healthy / Monitor,Monitor only,Low Priority,0,No Recovery Action Needed,0,8207.78,0.0,High Value,Nova,Ontario,London,0,0,Healthy Active,0.5416666666666666,11,6,0,0,0
668959,Healthy / Monitor,Monitor only,Low Priority,0,No Recovery Action Needed,0,8205.39,0.0,High Value,Star,Ontario,Toronto,0,0,Healthy Active,0.5833333333333334,10,13,0,0,0
298063,Healthy / Monitor,Monitor only,Low Priority,0,No Recovery Action Needed,0,8204.86,0.0,High Value,Aurora,Alberta,Edmonton,0,0,Healthy Active,0.375,15,3,0,0,0
117460,Healthy / Monitor,Monitor only,Low Priority,0,No Recovery Action Needed,0,8203.22,0.0,High Value,Nova,Quebec,Quebec City,0,0,Healthy Active,0.5833333333333334,10,10,0,0,0
241849,Healthy / Monitor,Monitor only,Low Priority,0,No Recovery Action Needed,0,8197.71,0.0,High Value,Star,British Columbia,West Vancouver,0,0,Healthy Active,0.4166666666666667,14,3,0,0,0
477362,Healthy / Monitor,Monitor only,Low Priority,0,No Recovery Action Needed,0,8197.71,0.0,High Value,Nova,Quebec,Montreal,0,0,Healthy Active,0.4583333333333333,13,13,0,0,0
299210,Healthy / Monitor,Monitor only,Low Priority,0,No Recovery Action Needed,0,8197.2,0.0,High Value,Star,Alberta,Banff,0,0,Healthy Active,0.5416666666666666,11,6,0,0,0
554453,Healthy / Monitor,Monitor only,Low Priority,0,No Recovery Action Needed,0,8196.08,0.0,High Value,Star,British Columbia,Vancouver,0,0,Healthy Active,0.5416666666666666,11,14,0,0,0
776782,Healthy / Monitor,Monitor only,Low Priority,0,No Recovery Action Needed,0,8193.75,0.0,High Value,Nova,British Columbia,Vancouver,0,0,Healthy Active,0.25,18,15,0,0,0
836112,Healthy / Monitor,Monitor only,Low Priority,0,No Recovery Action Needed,0,8193.56,0.0,High Value,Nova,Quebec,Montreal,0,0,Healthy Active,0.7083333333333334,7,16,0,0,0
590989,Healthy / Monitor,Monitor only,Low Priority,0,No Recovery Action Needed,0,8193.09,0.0,High Value,Nova,Manitoba,Winnipeg,0,0,Healthy Active,0.375,15,8,0,0,0
943756,Healthy / Monitor,Monitor only,Low Priority,0,No Recovery Action Needed,0,8193.09,0.0,High Value,Aurora,Quebec,Montreal,0,0,Healthy Active,0.5416666666666666,11,3,0,0,0
384548,Healthy / Monitor,Monitor only,Low Priority,0,No Recovery Action Needed,0,8189.97,0.0,High Value,Aurora,British Columbia,West Vancouver,0,0,Healthy Active,0.1666666666666666,20,7,0,0,0
928238,Healthy / Monitor,Monitor only,Low Priority,0,No Recovery Action Needed,0,8189.97,0.0,High Value,Aurora,Quebec,Montreal,0,0,Healthy Active,0.5416666666666666,11,10,0,0,0
370842,Healthy / Monitor,Monitor only,Low Priority,0,No Recovery Action Needed,0,8188.98,0.0,High Value,Nova,Nova Scotia,Halifax,0,0,Healthy Active,0.6666666666666666,8,10,0,0,0
703249,Healthy / Monitor,Monitor only,Low Priority,0,No Recovery Action Needed,0,8188.98,0.0,High Value,Nova,Saskatchewan,Regina,0,0,Healthy Active,0.25,18,13,0,0,0
278815,Healthy / Monitor,Monitor only,Low Priority,0,No Recovery Action Needed,0,8188.92,0.0,High Value,Nova,Quebec,Montreal,0,0,Healthy Active,0.7083333333333334,7,17,0,0,0
809218,Healthy / Monitor,Monitor only,Low Priority,0,No Recovery Action Needed,0,8186.31,0.0,High Value,Star,British Columbia,Vancouver,0,0,Healthy Active,0.75,6,14,0,0,0
108462,Healthy / Monitor,Monitor only,Low Priority,0,No Recovery Action Needed,0,8186.1,0.0,High Value,Star,Quebec,Quebec City,0,0,Healthy Active,0.625,9,13,0,0,0
652499,Healthy / Monitor,Monitor only,Low Priority,0,No Recovery Action Needed,0,8184.69,0.0,High Value,Aurora,Ontario,Toronto,0,0,Healthy Active,0.125,21,9,0,0,0
863432,Healthy / Monitor,Monitor only,Low Priority,0,No Recovery Action Needed,0,8184.69,0.0,High Value,Aurora,British Columbia,Vancouver,0,0,Healthy Active,0.5833333333333334,10,10,0,0,0
700748,Healthy / Monitor,Monitor only,Low Priority,0,No Recovery Action Needed,0,8183.59,0.0,High Value,Nova,British Columbia,Vancouver,0,0,Healthy Active,0.625,9,7,0,0,0
651959,Healthy / Monitor,Monitor only,Low Priority,0,No Recovery Action Needed,0,8177.05,0.0,High Value,Aurora,Manitoba,Winnipeg,0,0,Healthy Active,0.5833333333333334,10,5,0,0,0
124377,Healthy / Monitor,Monitor only,Low Priority,0,No Recovery Action Needed,0,8175.32,0.0,High Value,Nova,British Columbia,Whistler,0,0,Healthy Active,0.0416666666666666,23,1,0,0,0
443595,Healthy / Monitor,Monitor only,Low Priority,0,No Recovery Action Needed,0,8169.75,0.0,High Value,Aurora,British Columbia,West Vancouver,0,0,Healthy Active,0.75,6,13,0,0,0
714121,Healthy / Monitor,Monitor only,Low Priority,0,No Recovery Action Needed,0,8169.51,0.0,High Value,Nova,British Columbia,Vancouver,0,0,Healthy Active,0.625,9,6,0,0,0
729394,Healthy / Monitor,Monitor only,Low Priority,0,No Recovery Action Needed,0,8168.71,0.0,High Value,Star,British Columbia,Vancouver,0,0,Healthy Active,0.5833333333333334,10,10,0,0,0
529390,Healthy / Monitor,Monitor only,Low Priority,0,No Recovery Action Needed,0,8166.51,0.0,High Value,Star,Ontario,Sudbury,0,0,Healthy Active,0.5,12,6,0,0,0
246323,Healthy / Monitor,Monitor only,Low Priority,0,No Recovery Action Needed,0,8164.31,0.0,High Value,Nova,Nova Scotia,Halifax,0,0,Healthy Active,0.375,15,8,0,0,0
545659,Healthy / Monitor,Monitor only,Low Priority,0,No Recovery Action Needed,0,8163.89,0.0,High Value,Star,Ontario,Toronto,0,0,Healthy Active,0.5833333333333334,10,12,0,0,0
277341,Healthy / Monitor,Monitor only,Low Priority,0,No Recovery Action Needed,0,8162.62,0.0,High Value,Nova,Ontario,Toronto,0,0,Healthy Active,0.125,21,6,0,0,0
901819,Healthy / Monitor,Monitor only,Low Priority,0,No Recovery Action Needed,0,8162.62,0.0,High Value,Aurora,Alberta,Banff,0,0,Healthy Active,0.625,9,11,0,0,0
625183,Healthy / Monitor,Monitor only,Low Priority,0,No Recovery Action Needed,0,8161.94,0.0,High Value,Aurora,Yukon,Whitehorse,0,0,Healthy Active,0.5416666666666666,11,9,0,0,0
573344,Healthy / Monitor,Monitor only,Low Priority,0,No Recovery Action Needed,0,8161.58,0.0,High Value,Nova,Ontario,Toronto,0,0,Healthy Active,0.625,9,5,0,0,0
831545,Healthy / Monitor,Monitor only,Low Priority,0,No Recovery Action Needed,0,8161.17,0.0,High Value,Aurora,Newfoundland,St. John's,0,0,Healthy Active,0.2727272727272727,8,12,0,0,0
259532,Healthy / Monitor,Monitor only,Low Priority,0,No Recovery Action Needed,0,8160.69,0.0,High Value,Aurora,Ontario,Toronto,0,0,Healthy Active,0.625,9,11,0,0,0
226804,Healthy / Monitor,Monitor only,Low Priority,0,No Recovery Action Needed,0,8160.59,0.0,High Value,Aurora,Quebec,Montreal,0,0,Healthy Active,0.0416666666666666,23,1,0,0,0
193747,Healthy / Monitor,Monitor only,Low Priority,0,No Recovery Action Needed,0,8157.93,0.0,High Value,Star,Ontario,Toronto,0,0,Healthy Active,0.6666666666666666,8,14,0,0,0
146028,Healthy / Monitor,Monitor only,Low Priority,0,No Recovery Action Needed,0,8152.24,0.0,High Value,Aurora,Quebec,Montreal,0,0,Healthy Active,0.6666666666666666,8,9,0,0,0
987978,Healthy / Monitor,Monitor only,Low Priority,0,No Recovery Action Needed,0,8151.72,0.0,High Value,Star,Ontario,Thunder Bay,0,0,Healthy Active,0.375,15,14,0,0,0
160320,Healthy / Monitor,Monitor only,Low Priority,0,No Recovery Action Needed,0,8150.57,0.0,High Value,Star,Quebec,Montreal,0,0,Healthy Active,0.625,9,11,0,0,0
306872,Healthy / Monitor,Monitor only,Low Priority,0,No Recovery Action Needed,0,8149.77,0.0,High Value,Nova,Saskatchewan,Regina,0,0,Healthy Active,0.5,12,8,0,0,0
230101,Healthy / Monitor,Monitor only,Low Priority,0,No Recovery Action Needed,0,8146.27,0.0,High Value,Aurora,Quebec,Hull,0,0,Healthy Active,0.5416666666666666,11,9,0,0,0
393853,Healthy / Monitor,Monitor only,Low Priority,0,No Recovery Action Needed,0,8145.99,0.0,High Value,Nova,British Columbia,Whistler,0,0,Healthy Active,0.7083333333333334,7,14,0,0,0
772019,Healthy / Monitor,Monitor only,Low Priority,0,No Recovery Action Needed,0,8145.99,0.0,High Value,Star,Quebec,Montreal,0,0,Healthy Active,0.5833333333333334,10,7,0,0,0
647672,Healthy / Monitor,Monitor only,Low Priority,0,No Recovery Action Needed,0,8140.0,0.0,High Value,Star,Quebec,Montreal,0,0,Healthy Active,0.5,12,11,0,0,0
748682,Healthy / Monitor,Monitor only,Low Priority,0,No Recovery Action Needed,0,8140.0,0.0,High Value,Aurora,Manitoba,Winnipeg,0,0,Healthy Active,0.5833333333333334,10,15,0,0,0
182782,Healthy / Monitor,Monitor only,Low Priority,0,No Recovery Action Needed,0,8139.53,0.0,High Value,Nova,Manitoba,Winnipeg,0,0,Healthy Active,0.7083333333333334,7,9,0,0,0
399678,Healthy / Monitor,Monitor only,Low Priority,0,No Recovery Action Needed,0,8139.0,0.0,High Value,Star,British Columbia,Vancouver,0,0,Healthy Active,0.5416666666666666,11,10,0,0,0
465412,Healthy / Monitor,Monitor only,Low Priority,0,No Recovery Action Needed,0,8133.16,0.0,High Value,Star,Ontario,Toronto,0,0,Healthy Active,0.4583333333333333,13,6,0,0,0
144355,Healthy / Monitor,Monitor only,Low Priority,0,No Recovery Action Needed,0,8131.78,0.0,High Value,Nova,Ontario,Toronto,0,0,Healthy Active,0.5833333333333334,10,11,0,0,0
566767,Healthy / Monitor,Monitor only,Low Priority,0,No Recovery Action Needed,0,8126.77,0.0,High Value,Star,New Brunswick,Moncton,0,0,Healthy Active,0.5833333333333334,10,9,0,0,0
390117,Healthy / Monitor,Monitor only,Low Priority,0,No Recovery Action Needed,0,8123.02,0.0,High Value,Nova,Saskatchewan,Regina,0,0,Healthy Active,0.5,12,9,0,0,0
362134,Healthy / Monitor,Monitor only,Low Priority,0,No Recovery Action Needed,0,8113.96,0.0,High Value,Star,Manitoba,Winnipeg,0,0,Healthy Active,0.125,21,6,0,0,0
534905,Healthy / Monitor,Monitor only,Low Priority,0,No Recovery Action Needed,0,8113.96,0.0,High Value,Aurora,Quebec,Montreal,0,0,Healthy Active,0.5,12,7,0,0,0
799630,Healthy / Monitor,Monitor only,Low Priority,0,No Recovery Action Needed,0,8112.32,0.0,High Value,Aurora,Ontario,Ottawa,0,0,Healthy Active,0.5416666666666666,11,18,0,0,0
463361,Healthy / Monitor,Monitor only,Low Priority,0,No Recovery Action Needed,0,8110.7,0.0,High Value,Nova,Ontario,Kingston,0,0,Healthy Active,0.6666666666666666,8,13,0,0,0
293343,Healthy / Monitor,Monitor only,Low Priority,0,No Recovery Action Needed,0,8110.54,0.0,High Value,Aurora,Quebec,Montreal,0,0,Healthy Active,0.0416666666666666,23,3,0,0,0
748033,Healthy / Monitor,Monitor only,Low Priority,0,No Recovery Action Needed,0,8106.22,0.0,High Value,Aurora,Ontario,Trenton,0,0,Healthy Active,0.3636363636363636,7,13,0,0,0
365468,Healthy / Monitor,Monitor only,Low Priority,0,No Recovery Action Needed,0,8104.5,0.0,High Value,Aurora,Ontario,Trenton,0,0,Healthy Active,0.5416666666666666,11,12,0,0,0
739284,Healthy / Monitor,Monitor only,Low Priority,0,No Recovery Action Needed,0,8104.43,0.0,High Value,Star,Newfoundland,St. John's,0,0,Healthy Active,0.7916666666666666,5,19,0,0,0
626746,Healthy / Monitor,Monitor only,Low Priority,0,No Recovery Action Needed,0,8099.84,0.0,High Value,Star,British Columbia,Whistler,0,0,Healthy Active,0.4583333333333333,13,7,0,0,0
429921,Healthy / Monitor,Monitor only,Low Priority,0,No Recovery Action Needed,0,8099.57,0.0,High Value,Star,Ontario,Ottawa,0,0,Healthy Active,0.7083333333333334,7,13,0,0,0
585978,Healthy / Monitor,Monitor only,Low Priority,0,No Recovery Action Needed,0,8099.4,0.0,High Value,Aurora,Ontario,Ottawa,0,0,Healthy Active,0.4166666666666667,14,13,0,0,0
120126,Healthy / Monitor,Monitor only,Low Priority,0,No Recovery Action Needed,0,8098.97,0.0,High Value,Aurora,Ontario,Trenton,0,0,Healthy Active,0.4583333333333333,13,12,0,0,0
513820,Healthy / Monitor,Monitor only,Low Priority,0,No Recovery Action Needed,0,8098.97,0.0,High Value,Star,British Columbia,Vancouver,0,0,Healthy Active,0.625,9,5,0,0,0
516544,Healthy / Monitor,Monitor only,Low Priority,0,No Recovery Action Needed,0,8098.51,0.0,High Value,Star,Quebec,Tremblant,0,0,Healthy Active,0.5833333333333334,10,8,0,0,0
964744,Healthy / Monitor,Monitor only,Low Priority,0,No Recovery Action Needed,0,8098.51,0.0,High Value,Nova,New Brunswick,Moncton,0,0,Healthy Active,0.375,15,9,0,0,0
556050,Healthy / Monitor,Monitor only,Low Priority,0,No Recovery Action Needed,0,8093.41,0.0,High Value,Nova,Alberta,Calgary,0,0,Healthy Active,0.5,12,11,0,0,0
355039,Healthy / Monitor,Monitor only,Low Priority,0,No Recovery Action Needed,0,8092.88,0.0,High Value,Nova,Quebec,Montreal,0,0,Healthy Active,0.3333333333333333,16,13,0,0,0
683485,Healthy / Monitor,Monitor only,Low Priority,0,No Recovery Action Needed,0,8092.88,0.0,High Value,Nova,Manitoba,Winnipeg,0,0,Healthy Active,0.5833333333333334,10,8,0,0,0
798662,Healthy / Monitor,Monitor only,Low Priority,0,No Recovery Action Needed,0,8092.88,0.0,High Value,Star,Manitoba,Winnipeg,0,0,Healthy Active,0.5833333333333334,10,4,0,0,0
189139,Healthy / Monitor,Monitor only,Low Priority,0,No Recovery Action Needed,0,8090.88,0.0,High Value,Star,British Columbia,Vancouver,0,0,Healthy Active,0.625,9,14,0,0,0
793285,Healthy / Monitor,Monitor only,Low Priority,0,No Recovery Action Needed,0,8086.01,0.0,High Value,Nova,Quebec,Quebec City,0,0,Healthy Active,0.3333333333333333,16,3,0,0,0
517867,Healthy / Monitor,Monitor only,Low Priority,0,No Recovery Action Needed,0,8085.45,0.0,High Value,Aurora,Ontario,Ottawa,0,0,Healthy Active,0.5416666666666666,11,8,0,0,0
767908,Healthy / Monitor,Monitor only,Low Priority,0,No Recovery Action Needed,0,8084.85,0.0,High Value,Nova,British Columbia,Dawson Creek,0,0,Healthy Active,0.5833333333333334,10,11,0,0,0
566961,Healthy / Monitor,Monitor only,Low Priority,0,No Recovery Action Needed,0,8084.33,0.0,High Value,Aurora,Manitoba,Winnipeg,0,0,Healthy Active,0.6666666666666666,8,12,0,0,0
436235,Healthy / Monitor,Monitor only,Low Priority,0,No Recovery Action Needed,0,8083.92,0.0,High Value,Aurora,New Brunswick,Moncton,0,0,Healthy Active,0.5,12,9,0,0,0
